prob_cancel,actual,risk_segment,recommended_action
0.57180214,1,⚠️ Low Risk,Kirim reminder email
0.76809144,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.87498146,1,⚠️ High Risk,Minta deposit 100%
0.6050319,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.69662213,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.6562885,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.58173776,0,⚠️ Low Risk,Kirim reminder email
0.5277655,0,⚠️ Low Risk,Kirim reminder email
0.87498146,1,⚠️ High Risk,Minta deposit 100%
0.7160115,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.44191298,1,✅ Safe,Tidak ada tindakan
0.28163016,0,✅ Safe,Tidak ada tindakan
0.76072603,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.26021227,0,✅ Safe,Tidak ada tindakan
0.5608163,0,⚠️ Low Risk,Kirim reminder email
0.87251866,1,⚠️ High Risk,Minta deposit 100%
0.27840188,0,✅ Safe,Tidak ada tindakan
0.7769644,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.74757725,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.48991358,0,✅ Safe,Tidak ada tindakan
0.7849435,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.6329242,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.7769644,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.598104,1,⚠️ Low Risk,Kirim reminder email
0.6499188,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.4784246,0,✅ Safe,Tidak ada tindakan
0.58384925,0,⚠️ Low Risk,Kirim reminder email
0.7548784,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.30460384,0,✅ Safe,Tidak ada tindakan
0.5265957,0,⚠️ Low Risk,Kirim reminder email
0.50599915,0,⚠️ Low Risk,Kirim reminder email
0.28527176,0,✅ Safe,Tidak ada tindakan
0.5861217,0,⚠️ Low Risk,Kirim reminder email
0.28839242,0,✅ Safe,Tidak ada tindakan
0.2543248,0,✅ Safe,Tidak ada tindakan
0.44125256,0,✅ Safe,Tidak ada tindakan
0.5238007,0,⚠️ Low Risk,Kirim reminder email
0.7849435,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.65350825,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.25688133,0,✅ Safe,Tidak ada tindakan
0.8736817,1,⚠️ High Risk,Minta deposit 100%
0.26310143,0,✅ Safe,Tidak ada tindakan
0.23724192,0,✅ Safe,Tidak ada tindakan
0.6068588,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.8747759,1,⚠️ High Risk,Minta deposit 100%
0.54853326,0,⚠️ Low Risk,Kirim reminder email
0.26963252,0,✅ Safe,Tidak ada tindakan
0.74757725,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.60348207,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.26404628,0,✅ Safe,Tidak ada tindakan
0.5570131,0,⚠️ Low Risk,Kirim reminder email
0.25790715,0,✅ Safe,Tidak ada tindakan
0.3680793,0,✅ Safe,Tidak ada tindakan
0.64646953,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.8747759,1,⚠️ High Risk,Minta deposit 100%
0.64935255,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.28976887,0,✅ Safe,Tidak ada tindakan
0.6348074,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.598104,0,⚠️ Low Risk,Kirim reminder email
0.5492509,0,⚠️ Low Risk,Kirim reminder email
0.58159065,0,⚠️ Low Risk,Kirim reminder email
0.26477522,0,✅ Safe,Tidak ada tindakan
0.5207381,0,⚠️ Low Risk,Kirim reminder email
0.53988665,0,⚠️ Low Risk,Kirim reminder email
0.28383076,0,✅ Safe,Tidak ada tindakan
0.25450757,0,✅ Safe,Tidak ada tindakan
0.7566069,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.75293344,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.5300196,0,⚠️ Low Risk,Kirim reminder email
0.57888675,0,⚠️ Low Risk,Kirim reminder email
0.5747862,0,⚠️ Low Risk,Kirim reminder email
0.807287,0,⚠️ High Risk,Minta deposit 100%
0.6348074,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.41765317,0,✅ Safe,Tidak ada tindakan
0.73820585,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.26266238,0,✅ Safe,Tidak ada tindakan
0.653733,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.5036586,0,⚠️ Low Risk,Kirim reminder email
0.6779274,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.28493544,0,✅ Safe,Tidak ada tindakan
0.6430054,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.7839516,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.58384925,0,⚠️ Low Risk,Kirim reminder email
0.6075791,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.5782158,1,⚠️ Low Risk,Kirim reminder email
0.8747759,1,⚠️ High Risk,Minta deposit 100%
0.7566069,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.37371072,0,✅ Safe,Tidak ada tindakan
0.35068175,1,✅ Safe,Tidak ada tindakan
0.5747862,0,⚠️ Low Risk,Kirim reminder email
0.60191566,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.72254485,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.6499188,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.76809144,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.58159065,1,⚠️ Low Risk,Kirim reminder email
0.3597928,0,✅ Safe,Tidak ada tindakan
0.26066673,0,✅ Safe,Tidak ada tindakan
0.2627189,0,✅ Safe,Tidak ada tindakan
0.5861217,0,⚠️ Low Risk,Kirim reminder email
0.56664646,0,⚠️ Low Risk,Kirim reminder email
0.58293444,1,⚠️ Low Risk,Kirim reminder email
0.747866,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.7566069,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.87498146,1,⚠️ High Risk,Minta deposit 100%
0.61277056,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.46403098,0,✅ Safe,Tidak ada tindakan
0.872294,1,⚠️ High Risk,Minta deposit 100%
0.2483955,0,✅ Safe,Tidak ada tindakan
0.38258117,0,✅ Safe,Tidak ada tindakan
0.4656417,0,✅ Safe,Tidak ada tindakan
0.64187557,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.28811035,0,✅ Safe,Tidak ada tindakan
0.6629036,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.8747759,1,⚠️ High Risk,Minta deposit 100%
0.60456556,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.31515098,0,✅ Safe,Tidak ada tindakan
0.73998886,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.87476665,1,⚠️ High Risk,Minta deposit 100%
0.6329242,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.598104,0,⚠️ Low Risk,Kirim reminder email
0.4974234,0,✅ Safe,Tidak ada tindakan
0.7359696,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.3796893,0,✅ Safe,Tidak ada tindakan
0.2580579,0,✅ Safe,Tidak ada tindakan
0.25097314,0,✅ Safe,Tidak ada tindakan
0.872294,1,⚠️ High Risk,Minta deposit 100%
0.25758833,0,✅ Safe,Tidak ada tindakan
0.26234475,0,✅ Safe,Tidak ada tindakan
0.255386,0,✅ Safe,Tidak ada tindakan
0.67708045,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.4207753,0,✅ Safe,Tidak ada tindakan
0.8745662,1,⚠️ High Risk,Minta deposit 100%
0.2678407,0,✅ Safe,Tidak ada tindakan
0.6046919,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.7359696,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.2482097,0,✅ Safe,Tidak ada tindakan
0.49288478,0,✅ Safe,Tidak ada tindakan
0.7839516,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.7359696,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.48991358,0,✅ Safe,Tidak ada tindakan
0.5608163,0,⚠️ Low Risk,Kirim reminder email
0.7359696,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.5873127,1,⚠️ Low Risk,Kirim reminder email
0.26069894,0,✅ Safe,Tidak ada tindakan
0.7574962,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.6068588,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.5608163,0,⚠️ Low Risk,Kirim reminder email
0.255386,0,✅ Safe,Tidak ada tindakan
0.7574962,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.7524537,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.23724192,0,✅ Safe,Tidak ada tindakan
0.76215017,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.7482019,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.74757725,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.76072603,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.747866,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.8747759,1,⚠️ High Risk,Minta deposit 100%
0.7566069,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.6500381,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.7045027,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.2555635,0,✅ Safe,Tidak ada tindakan
0.24609391,0,✅ Safe,Tidak ada tindakan
0.58159065,1,⚠️ Low Risk,Kirim reminder email
0.5455438,0,⚠️ Low Risk,Kirim reminder email
0.25097314,0,✅ Safe,Tidak ada tindakan
0.69662213,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.8747759,1,⚠️ High Risk,Minta deposit 100%
0.76072603,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.8747759,1,⚠️ High Risk,Minta deposit 100%
0.69662213,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.30890664,0,✅ Safe,Tidak ada tindakan
0.47476223,0,✅ Safe,Tidak ada tindakan
0.31101122,0,✅ Safe,Tidak ada tindakan
0.6046919,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.6247611,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.76072603,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.26193058,0,✅ Safe,Tidak ada tindakan
0.25199983,0,✅ Safe,Tidak ada tindakan
0.7160115,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.29720867,0,✅ Safe,Tidak ada tindakan
0.5073394,1,⚠️ Low Risk,Kirim reminder email
0.45723954,0,✅ Safe,Tidak ada tindakan
0.87251866,1,⚠️ High Risk,Minta deposit 100%
0.73820585,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.48991358,0,✅ Safe,Tidak ada tindakan
0.76072603,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.53542614,0,⚠️ Low Risk,Kirim reminder email
0.8745825,1,⚠️ High Risk,Minta deposit 100%
0.8747759,1,⚠️ High Risk,Minta deposit 100%
0.76072603,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.39395505,0,✅ Safe,Tidak ada tindakan
0.7839516,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.8747759,1,⚠️ High Risk,Minta deposit 100%
0.46751633,0,✅ Safe,Tidak ada tindakan
0.6068588,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.3217766,0,✅ Safe,Tidak ada tindakan
0.5306277,0,⚠️ Low Risk,Kirim reminder email
0.53642625,1,⚠️ Low Risk,Kirim reminder email
0.24609391,0,✅ Safe,Tidak ada tindakan
0.6046919,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.6075791,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.6863616,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.28144518,0,✅ Safe,Tidak ada tindakan
0.87251866,1,⚠️ High Risk,Minta deposit 100%
0.73820585,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.8747759,1,⚠️ High Risk,Minta deposit 100%
0.79073507,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.6046919,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.7163871,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.82383454,1,⚠️ High Risk,Minta deposit 100%
0.6342324,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.78465927,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.8005306,0,⚠️ High Risk,Minta deposit 100%
0.60191566,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.60191566,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.76809144,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.25992018,0,✅ Safe,Tidak ada tindakan
0.6046919,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.7566069,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.74757725,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.26743466,0,✅ Safe,Tidak ada tindakan
0.7943862,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.25097314,0,✅ Safe,Tidak ada tindakan
0.8445147,1,⚠️ High Risk,Minta deposit 100%
0.25810346,0,✅ Safe,Tidak ada tindakan
0.60191566,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.74757725,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.58173776,0,⚠️ Low Risk,Kirim reminder email
0.45723954,0,✅ Safe,Tidak ada tindakan
0.58159065,0,⚠️ Low Risk,Kirim reminder email
0.58182466,0,⚠️ Low Risk,Kirim reminder email
0.87251866,1,⚠️ High Risk,Minta deposit 100%
0.873332,1,⚠️ High Risk,Minta deposit 100%
0.25818077,0,✅ Safe,Tidak ada tindakan
0.25945407,0,✅ Safe,Tidak ada tindakan
0.7449666,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.2879056,0,✅ Safe,Tidak ada tindakan
0.25694972,0,✅ Safe,Tidak ada tindakan
0.8747759,1,⚠️ High Risk,Minta deposit 100%
0.37008405,0,✅ Safe,Tidak ada tindakan
0.6816504,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.873332,1,⚠️ High Risk,Minta deposit 100%
0.2969919,0,✅ Safe,Tidak ada tindakan
0.8747759,1,⚠️ High Risk,Minta deposit 100%
0.2748621,0,✅ Safe,Tidak ada tindakan
0.77570236,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.7943862,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.747866,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.69662213,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.8747759,1,⚠️ High Risk,Minta deposit 100%
0.26743466,0,✅ Safe,Tidak ada tindakan
0.26404628,0,✅ Safe,Tidak ada tindakan
0.8747759,1,⚠️ High Risk,Minta deposit 100%
0.45723954,1,✅ Safe,Tidak ada tindakan
0.8747693,1,⚠️ High Risk,Minta deposit 100%
0.8747759,1,⚠️ High Risk,Minta deposit 100%
0.5782158,1,⚠️ Low Risk,Kirim reminder email
0.7907535,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.598104,0,⚠️ Low Risk,Kirim reminder email
0.30089378,0,✅ Safe,Tidak ada tindakan
0.3700634,0,✅ Safe,Tidak ada tindakan
0.47450662,0,✅ Safe,Tidak ada tindakan
0.67070746,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.26669413,0,✅ Safe,Tidak ada tindakan
0.25097314,0,✅ Safe,Tidak ada tindakan
0.87034464,1,⚠️ High Risk,Minta deposit 100%
0.5893641,1,⚠️ Low Risk,Kirim reminder email
0.5378277,0,⚠️ Low Risk,Kirim reminder email
0.86907876,1,⚠️ High Risk,Minta deposit 100%
0.58470327,1,⚠️ Low Risk,Kirim reminder email
0.76072603,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.419842,0,✅ Safe,Tidak ada tindakan
0.6351823,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.28383076,0,✅ Safe,Tidak ada tindakan
0.26662028,0,✅ Safe,Tidak ada tindakan
0.8747759,1,⚠️ High Risk,Minta deposit 100%
0.31189248,0,✅ Safe,Tidak ada tindakan
0.6767601,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.87251866,1,⚠️ High Risk,Minta deposit 100%
0.6863616,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.63553095,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.8747759,1,⚠️ High Risk,Minta deposit 100%
0.5393788,1,⚠️ Low Risk,Kirim reminder email
0.7562507,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.8747759,1,⚠️ High Risk,Minta deposit 100%
0.34974685,0,✅ Safe,Tidak ada tindakan
0.74757725,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.26266238,0,✅ Safe,Tidak ada tindakan
0.25380507,0,✅ Safe,Tidak ada tindakan
0.6075791,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.8747759,1,⚠️ High Risk,Minta deposit 100%
0.26066673,0,✅ Safe,Tidak ada tindakan
0.873332,1,⚠️ High Risk,Minta deposit 100%
0.87487376,1,⚠️ High Risk,Minta deposit 100%
0.26669997,0,✅ Safe,Tidak ada tindakan
0.7524537,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.24684191,0,✅ Safe,Tidak ada tindakan
0.747866,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.46851948,0,✅ Safe,Tidak ada tindakan
0.28114206,0,✅ Safe,Tidak ada tindakan
0.69662213,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.7160115,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.5988113,0,⚠️ Low Risk,Kirim reminder email
0.653733,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.6046919,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.26662028,0,✅ Safe,Tidak ada tindakan
0.28804937,0,✅ Safe,Tidak ada tindakan
0.28383076,0,✅ Safe,Tidak ada tindakan
0.8747759,1,⚠️ High Risk,Minta deposit 100%
0.28488493,0,✅ Safe,Tidak ada tindakan
0.77750075,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.26142526,0,✅ Safe,Tidak ada tindakan
0.77367204,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.39487523,0,✅ Safe,Tidak ada tindakan
0.333291,0,✅ Safe,Tidak ada tindakan
0.7566069,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.2807057,0,✅ Safe,Tidak ada tindakan
0.4021494,0,✅ Safe,Tidak ada tindakan
0.2627189,0,✅ Safe,Tidak ada tindakan
0.6544055,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.8353992,1,⚠️ High Risk,Minta deposit 100%
0.67708045,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.2769907,0,✅ Safe,Tidak ada tindakan
0.255386,0,✅ Safe,Tidak ada tindakan
0.51184046,0,⚠️ Low Risk,Kirim reminder email
0.30890664,0,✅ Safe,Tidak ada tindakan
0.73820585,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.598104,0,⚠️ Low Risk,Kirim reminder email
0.7769644,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.87498146,1,⚠️ High Risk,Minta deposit 100%
0.8747759,1,⚠️ High Risk,Minta deposit 100%
0.57888675,1,⚠️ Low Risk,Kirim reminder email
0.76405567,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.73820585,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.2815585,0,✅ Safe,Tidak ada tindakan
0.7769644,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.647885,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.76072603,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.56647193,0,⚠️ Low Risk,Kirim reminder email
0.64935255,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.67998827,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.7574962,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.37625,0,✅ Safe,Tidak ada tindakan
0.2728785,0,✅ Safe,Tidak ada tindakan
0.63200027,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.26477522,0,✅ Safe,Tidak ada tindakan
0.58159065,1,⚠️ Low Risk,Kirim reminder email
0.7566069,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.74757725,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.5339715,0,⚠️ Low Risk,Kirim reminder email
0.26066673,0,✅ Safe,Tidak ada tindakan
0.78465927,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.5657212,0,⚠️ Low Risk,Kirim reminder email
0.715077,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.76072603,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.57888675,0,⚠️ Low Risk,Kirim reminder email
0.87498146,1,⚠️ High Risk,Minta deposit 100%
0.27598205,0,✅ Safe,Tidak ada tindakan
0.43054208,0,✅ Safe,Tidak ada tindakan
0.2619061,0,✅ Safe,Tidak ada tindakan
0.87251866,1,⚠️ High Risk,Minta deposit 100%
0.2627189,0,✅ Safe,Tidak ada tindakan
0.7548784,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.87251866,1,⚠️ High Risk,Minta deposit 100%
0.86791945,1,⚠️ High Risk,Minta deposit 100%
0.57888675,1,⚠️ Low Risk,Kirim reminder email
0.26066673,0,✅ Safe,Tidak ada tindakan
0.54854524,1,⚠️ Low Risk,Kirim reminder email
0.50710243,0,⚠️ Low Risk,Kirim reminder email
0.807287,1,⚠️ High Risk,Minta deposit 100%
0.5514957,1,⚠️ Low Risk,Kirim reminder email
0.87498146,1,⚠️ High Risk,Minta deposit 100%
0.5532588,0,⚠️ Low Risk,Kirim reminder email
0.37638608,0,✅ Safe,Tidak ada tindakan
0.7160115,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.73820585,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.69598675,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.45723954,0,✅ Safe,Tidak ada tindakan
0.2666432,0,✅ Safe,Tidak ada tindakan
0.7566069,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.5476994,0,⚠️ Low Risk,Kirim reminder email
0.5277655,0,⚠️ Low Risk,Kirim reminder email
0.28014803,0,✅ Safe,Tidak ada tindakan
0.26662028,0,✅ Safe,Tidak ada tindakan
0.74757725,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.28300324,0,✅ Safe,Tidak ada tindakan
0.3605169,1,✅ Safe,Tidak ada tindakan
0.598104,0,⚠️ Low Risk,Kirim reminder email
0.58159065,0,⚠️ Low Risk,Kirim reminder email
0.58159065,0,⚠️ Low Risk,Kirim reminder email
0.28429493,0,✅ Safe,Tidak ada tindakan
0.5782158,1,⚠️ Low Risk,Kirim reminder email
0.32165018,0,✅ Safe,Tidak ada tindakan
0.60191566,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.26477522,0,✅ Safe,Tidak ada tindakan
0.2852827,0,✅ Safe,Tidak ada tindakan
0.6234582,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.8247457,1,⚠️ High Risk,Minta deposit 100%
0.75183636,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.65350825,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.8747759,1,⚠️ High Risk,Minta deposit 100%
0.8696207,1,⚠️ High Risk,Minta deposit 100%
0.86708456,1,⚠️ High Risk,Minta deposit 100%
0.63276994,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.7548784,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.7548784,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.6272852,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.38436845,0,✅ Safe,Tidak ada tindakan
0.58159065,0,⚠️ Low Risk,Kirim reminder email
0.26266238,0,✅ Safe,Tidak ada tindakan
0.58159065,0,⚠️ Low Risk,Kirim reminder email
0.5608163,0,⚠️ Low Risk,Kirim reminder email
0.6046919,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.64935255,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.25383458,0,✅ Safe,Tidak ada tindakan
